Time (s),Reference,Altitude,Tracking Error,Tracking Error Derivative,Tracking Error Second Derivative
15756.9,36000.0,28636.500000000007,7363.4999999999945,18.798518518518538,0.09690205761316951
15757.0,36000.0,28635.0,7365.0,18.79259259259259,0.09665843621399167
15757.1,36000.0,28633.499999999993,7366.5000000000055,18.786666666666644,0.09641481481481383
15757.2,36000.0,28631.99999999999,7368.000000000011,18.780740740740697,0.09617119341563599
15757.3,36000.0,28630.50000000001,7369.499999999989,18.774814814814857,0.09592757201646258
15757.4,36000.0,28629.000000000007,7370.9999999999945,18.76888888888891,0.09568395061728474
15757.5,36000.0,28627.5,7372.5,18.762962962962963,0.0954403292181069
15757.6,36000.0,28625.999999999993,7374.0000000000055,18.757037037037016,0.09519670781892905
15757.7,36000.0,28624.49999999999,7375.500000000011,18.751111111111065,0.09495308641975121
15757.8,36000.0,28623.00000000001,7376.999999999989,18.74518518518523,0.09470946502057781
15757.9,36000.0,28621.500000000007,7378.4999999999945,18.73925925925928,0.09446584362139997
15758.0,36000.0,28620.0,7380.0,18.73333333333333,0.09422222222222212
15758.1,36000.0,28618.499999999993,7381.5000000000055,18.727407407407384,0.09397860082304428
15758.2,36000.0,28616.99999999999,7383.000000000011,18.721481481481437,0.09373497942386644
15758.3,36000.0,28615.50000000001,7384.499999999989,18.715555555555596,0.09349135802469304
15758.4,36000.0,28614.000000000007,7385.9999999999945,18.70962962962965,0.09324773662551519
15758.5,36000.0,28612.5,7387.5,18.703703703703702,0.09300411522633735
15758.6,36000.0,28610.999999999993,7389.0000000000055,18.697777777777755,0.09276049382715951
15758.7,36000.0,28609.49999999999,7390.500000000011,18.69185185185181,0.09251687242798166
15758.8,36000.0,28608.00000000001,7391.999999999989,18.685925925925968,0.09227325102880826
15758.9,36000.0,28606.500000000007,7393.4999999999945,18.68000000000002,0.09202962962963042
15759.0,36000.0,28605.0,7395.0,18.674074074074074,0.09178600823045258
15759.1,36000.0,28603.499999999993,7396.5000000000055,18.668148148148127,0.09154238683127473
15759.2,36000.0,28601.99999999999,7398.000000000011,18.662222222222177,0.09129876543209689
15759.3,36000.0,28600.50000000001,7399.499999999989,18.65629629629634,0.09105514403292349
15759.4,36000.0,28599.000000000007,7400.9999999999945,18.65037037037039,0.09081152263374564
15759.5,36000.0,28597.5,7402.5,18.644444444444442,0.0905679012345678
15759.6,36000.0,28595.999999999993,7404.0000000000055,18.638518518518495,0.09032427983538996
15759.7,36000.0,28594.49999999999,7405.500000000011,18.632592592592548,0.09008065843621213
15759.8,36000.0,28593.00000000001,7406.999999999989,18.626666666666708,0.08983703703703871
15759.9,36000.0,28591.500000000007,7408.4999999999945,18.62074074074076,0.08959341563786087
15760.0,36000.0,28590.0,7410.0,18.614814814814814,0.08934979423868303
15760.1,36000.0,28588.499999999993,7411.5000000000055,18.608888888888867,0.0891061728395052
15760.2,36000.0,28586.99999999999,7413.000000000011,18.60296296296292,0.08886255144032734
15760.3,36000.0,28585.50000000001,7414.499999999989,18.59703703703708,0.08861893004115394
15760.4,36000.0,28584.000000000007,7415.9999999999945,18.591111111111132,0.0883753086419761
15760.5,36000.0,28582.5,7417.5,18.585185185185185,0.08813168724279825
15760.6,36000.0,28580.999999999993,7419.0000000000055,18.57925925925924,0.08788806584362041
15760.7,36000.0,28579.49999999999,7420.500000000011,18.573333333333288,0.08764444444444258
15760.8,36000.0,28578.00000000001,7421.999999999989,18.56740740740745,0.08740082304526917
15760.9,36000.0,28576.500000000007,7423.4999999999945,18.5614814814815,0.08715720164609132
15761.0,36000.0,28575.0,7425.0,18.555555555555554,0.08691358024691348
15761.1,36000.0,28573.499999999993,7426.5000000000055,18.549629629629607,0.08666995884773565
15761.2,36000.0,28571.99999999999,7428.000000000011,18.54370370370366,0.08642633744855781
15761.3,36000.0,28570.50000000001,7429.499999999989,18.53777777777782,0.08618271604938439
15761.4,36000.0,28569.000000000007,7430.9999999999945,18.531851851851872,0.08593909465020655
15761.5,36000.0,28567.5,7432.5,18.525925925925925,0.08569547325102872
15761.6,36000.0,28565.999999999993,7434.0000000000055,18.51999999999998,0.08545185185185086
15761.7,36000.0,28564.49999999999,7435.500000000011,18.51407407407403,0.08520823045267303
15761.8,36000.0,28563.00000000001,7436.999999999989,18.50814814814819,0.08496460905349962
15761.9,36000.0,28561.500000000007,7438.4999999999945,18.502222222222244,0.08472098765432177
15762.0,36000.0,28560.0,7440.0,18.496296296296297,0.08447736625514393
15762.1,36000.0,28558.499999999993,7441.5000000000055,18.490370370370346,0.0842337448559661
15762.2,36000.0,28556.99999999999,7443.000000000011,18.4844444444444,0.08399012345678826
15762.3,36000.0,28555.50000000001,7444.499999999989,18.478518518518563,0.08374650205761484
15762.4,36000.0,28554.000000000007,7445.9999999999945,18.472592592592612,0.083502880658437
15762.5,36000.0,28552.5,7447.5,18.466666666666665,0.08325925925925917
15762.6,36000.0,28550.999999999993,7449.0000000000055,18.460740740740718,0.08301563786008133
15762.7,36000.0,28549.49999999999,7450.500000000011,18.45481481481477,0.08277201646090349
15762.8,36000.0,28548.00000000001,7451.999999999989,18.44888888888893,0.08252839506173007
15762.9,36000.0,28546.500000000007,7453.4999999999945,18.442962962962984,0.08228477366255224
15763.0,36000.0,28545.0,7455.0,18.437037037037037,0.08204115226337438
15763.1,36000.0,28543.499999999993,7456.5000000000055,18.43111111111109,0.08179753086419655
15763.2,36000.0,28541.99999999999,7458.000000000011,18.425185185185143,0.08155390946501871
15763.3,36000.0,28540.50000000001,7459.499999999989,18.419259259259302,0.08131028806584531
15763.4,36000.0,28539.000000000007,7460.9999999999945,18.413333333333355,0.08106666666666745
15763.5,36000.0,28537.5,7462.5,18.40740740740741,0.08082304526748962
15763.6,36000.0,28535.999999999993,7464.0000000000055,18.401481481481458,0.08057942386831178
15763.7,36000.0,28534.49999999999,7465.500000000011,18.39555555555551,0.08033580246913394
15763.8,36000.0,28533.00000000001,7466.999999999989,18.389629629629674,0.08009218106996052
15763.9,36000.0,28531.500000000007,7468.4999999999945,18.383703703703723,0.07984855967078269
15764.0,36000.0,28530.0,7470.0,18.377777777777776,0.07960493827160485
15764.1,36000.0,28528.499999999993,7471.5000000000055,18.37185185185183,0.079361316872427
15764.2,36000.0,28526.99999999999,7473.000000000011,18.365925925925882,0.07911769547324916
15764.3,36000.0,28525.50000000001,7474.499999999989,18.360000000000042,0.07887407407407576
15764.4,36000.0,28524.000000000007,7475.9999999999945,18.354074074074095,0.0786304526748979
15764.5,36000.0,28522.5,7477.5,18.348148148148148,0.07838683127572008
15764.6,36000.0,28520.999999999993,7479.0000000000055,18.3422222222222,0.07814320987654223
15764.7,36000.0,28519.49999999999,7480.500000000011,18.336296296296254,0.07789958847736439
15764.8,36000.0,28518.00000000001,7481.999999999989,18.330370370370414,0.07765596707819097
15764.9,36000.0,28516.500000000007,7483.4999999999945,18.324444444444467,0.07741234567901314
15765.0,36000.0,28515.0,7485.0,18.318518518518516,0.0771687242798353
15765.1,36000.0,28513.499999999993,7486.5000000000055,18.31259259259257,0.07692510288065746
15765.2,36000.0,28511.99999999999,7488.000000000011,18.306666666666622,0.07668148148147962
15765.3,36000.0,28510.50000000001,7489.499999999989,18.300740740740782,0.07643786008230621
15765.4,36000.0,28509.000000000007,7490.9999999999945,18.294814814814835,0.07619423868312837
15765.5,36000.0,28507.5,7492.5,18.288888888888888,0.07595061728395053
15765.6,36000.0,28505.999999999993,7494.0000000000055,18.28296296296294,0.07570699588477268
15765.7,36000.0,28504.49999999999,7495.500000000011,18.277037037036994,0.07546337448559484
15765.8,36000.0,28503.00000000001,7496.999999999989,18.271111111111153,0.07521975308642143
15765.9,36000.0,28501.500000000007,7498.4999999999945,18.265185185185207,0.0749761316872436
15766.0,36000.0,28500.0,7500.0,18.25925925925926,0.07473251028806575
15766.1,36000.0,28498.499999999993,7501.5000000000055,18.253333333333313,0.07448888888888791
15766.2,36000.0,28496.99999999999,7503.000000000011,18.247407407407366,0.07424526748971008
15766.3,36000.0,28495.50000000001,7504.499999999989,18.241481481481525,0.07400164609053667
15766.4,36000.0,28494.000000000007,7505.9999999999945,18.235555555555578,0.07375802469135882
15766.5,36000.0,28492.5,7507.5,18.229629629629628,0.07351440329218098
15766.6,36000.0,28490.999999999993,7509.0000000000055,18.22370370370368,0.07327078189300314
15766.7,36000.0,28489.49999999999,7510.500000000011,18.217777777777734,0.0730271604938253
15766.8,36000.0,28488.00000000001,7511.999999999989,18.211851851851893,0.07278353909465189
15766.9,36000.0,28486.500000000007,7513.4999999999945,18.205925925925946,0.07253991769547405
15767.0,36000.0,28485.0,7515.0,18.2,0.0722962962962962
15767.1,36000.0,28483.499999999993,7516.5000000000055,18.194074074074052,0.07205267489711836
15767.2,36000.0,28481.99999999999,7518.000000000011,18.188148148148105,0.07180905349794053
15767.3,36000.0,28480.50000000001,7519.499999999989,18.182222222222265,0.07156543209876712
15767.4,36000.0,28479.000000000007,7520.9999999999945,18.176296296296318,0.07132181069958927
15767.5,36000.0,28477.5,7522.5,18.17037037037037,0.07107818930041143
15767.6,36000.0,28475.999999999993,7524.0000000000055,18.164444444444424,0.0708345679012336
15767.7,36000.0,28474.49999999999,7525.500000000011,18.158518518518477,0.07059094650205575
15767.8,36000.0,28473.00000000001,7526.999999999989,18.152592592592637,0.07034732510288234
15767.9,36000.0,28471.500000000007,7528.4999999999945,18.14666666666669,0.0701037037037045
15768.0,36000.0,28470.0,7530.0,18.14074074074074,0.06986008230452666
15768.1,36000.0,28468.499999999993,7531.5000000000055,18.134814814814792,0.06961646090534881
15768.2,36000.0,28466.99999999999,7533.000000000011,18.128888888888845,0.06937283950617099
15768.3,36000.0,28465.50000000001,7534.499999999989,18.122962962963005,0.06912921810699757
15768.4,36000.0,28464.000000000007,7535.9999999999945,18.117037037037058,0.06888559670781973
15768.5,36000.0,28462.5,7537.5,18.11111111111111,0.06864197530864188
15768.6,36000.0,28460.999999999993,7539.0000000000055,18.105185185185164,0.06839835390946405
15768.7,36000.0,28459.49999999999,7540.500000000011,18.099259259259217,0.0681547325102862
15768.8,36000.0,28458.00000000001,7541.999999999989,18.093333333333376,0.0679111111111128
15768.9,36000.0,28456.500000000007,7543.4999999999945,18.08740740740743,0.06766748971193495
15769.0,36000.0,28455.0,7545.0,18.081481481481482,0.06742386831275712
15769.1,36000.0,28453.499999999993,7546.5000000000055,18.075555555555535,0.06718024691357927
15769.2,36000.0,28451.99999999999,7548.000000000011,18.069629629629585,0.06693662551440144
15769.3,36000.0,28450.50000000001,7549.499999999989,18.063703703703748,0.06669300411522802
15769.4,36000.0,28449.000000000007,7550.9999999999945,18.0577777777778,0.06644938271605019
15769.5,36000.0,28447.5,7552.5,18.05185185185185,0.06620576131687234
15769.6,36000.0,28445.999999999993,7554.0000000000055,18.045925925925903,0.0659621399176945
15769.7,36000.0,28444.49999999999,7555.500000000011,18.039999999999957,0.06571851851851665
15769.8,36000.0,28443.00000000001,7556.999999999989,18.034074074074116,0.06547489711934325
15769.9,36000.0,28441.500000000007,7558.4999999999945,18.02814814814817,0.0652312757201654
15770.0,36000.0,28440.0,7560.0,18.022222222222222,0.06498765432098758
15770.1,36000.0,28438.499999999993,7561.5000000000055,18.016296296296275,0.06474403292180972
15770.2,36000.0,28436.99999999999,7563.000000000011,18.010370370370328,0.06450041152263189
15770.3,36000.0,28435.50000000001,7564.499999999989,18.004444444444488,0.06425679012345847
15770.4,36000.0,28434.000000000007,7565.9999999999945,17.99851851851854,0.06401316872428064
15770.5,36000.0,28432.5,7567.5,17.992592592592594,0.06376954732510279
15770.6,36000.0,28430.999999999993,7569.0000000000055,17.986666666666643,0.06352592592592496
15770.7,36000.0,28429.49999999999,7570.500000000011,17.980740740740696,0.06328230452674712
15770.8,36000.0,28428.00000000001,7571.999999999989,17.97481481481486,0.06303868312757371
15770.9,36000.0,28426.500000000007,7573.4999999999945,17.96888888888891,0.06279506172839586
15771.0,36000.0,28425.0,7575.0,17.962962962962962,0.06255144032921803
15771.1,36000.0,28423.499999999993,7576.5000000000055,17.957037037037015,0.062307818930040185
15771.2,36000.0,28421.99999999999,7578.000000000011,17.951111111111068,0.06206419753086234
15771.3,36000.0,28420.50000000001,7579.499999999989,17.945185185185228,0.06182057613168893
15771.4,36000.0,28419.000000000007,7580.9999999999945,17.93925925925928,0.06157695473251109
15771.5,36000.0,28417.5,7582.5,17.933333333333334,0.06133333333333325
15771.6,36000.0,28415.999999999993,7584.0000000000055,17.927407407407387,0.06108971193415541
15771.7,36000.0,28414.49999999999,7585.500000000011,17.92148148148144,0.06084609053497757
15771.8,36000.0,28413.00000000001,7586.999999999989,17.9155555555556,0.06060246913580416
15771.9,36000.0,28411.500000000007,7588.4999999999945,17.909629629629652,0.060358847736626316
15772.0,36000.0,28410.0,7590.0,17.903703703703705,0.06011522633744848
15772.1,36000.0,28408.499999999993,7591.5000000000055,17.897777777777755,0.05987160493827064
15772.2,36000.0,28406.99999999999,7593.000000000011,17.891851851851808,0.059627983539092794
15772.3,36000.0,28405.50000000001,7594.499999999989,17.88592592592597,0.059384362139919385
15772.4,36000.0,28404.000000000007,7595.9999999999945,17.88000000000002,0.05914074074074154
15772.5,36000.0,28402.5,7597.5,17.874074074074073,0.058897119341563706
15772.6,36000.0,28400.999999999993,7599.0000000000055,17.868148148148126,0.05865349794238586
15772.7,36000.0,28399.49999999999,7600.500000000011,17.86222222222218,0.05840987654320802
15772.8,36000.0,28398.00000000001,7601.999999999989,17.85629629629634,0.05816625514403461
15772.9,36000.0,28396.500000000007,7603.4999999999945,17.850370370370392,0.05792263374485677
15773.0,36000.0,28395.0,7605.0,17.844444444444445,0.05767901234567893
15773.1,36000.0,28393.499999999993,7606.5000000000055,17.838518518518498,0.05743539094650109
15773.2,36000.0,28391.99999999999,7608.000000000011,17.83259259259255,0.057191769547323246
15773.3,36000.0,28390.50000000001,7609.499999999989,17.82666666666671,0.05694814814814984
15773.4,36000.0,28389.000000000007,7610.9999999999945,17.820740740740764,0.056704526748972
15773.5,36000.0,28387.5,7612.5,17.814814814814817,0.05646090534979416
15773.6,36000.0,28385.999999999993,7614.0000000000055,17.808888888888866,0.056217283950616315
15773.7,36000.0,28384.49999999999,7615.500000000011,17.80296296296292,0.05597366255143847
15773.8,36000.0,28383.00000000001,7616.999999999989,17.79703703703708,0.05573004115226506
15773.9,36000.0,28381.500000000007,7618.4999999999945,17.79111111111113,0.05548641975308723
15774.0,36000.0,28380.0,7620.0,17.785185185185185,0.055242798353909384
15774.1,36000.0,28378.499999999993,7621.5000000000055,17.779259259259238,0.05499917695473154
15774.2,36000.0,28376.99999999999,7623.000000000011,17.77333333333329,0.054755555555553705
15774.3,36000.0,28375.50000000001,7624.499999999989,17.76740740740745,0.054511934156380296
15774.4,36000.0,28374.000000000007,7625.9999999999945,17.761481481481503,0.05426831275720245
15774.5,36000.0,28372.5,7627.5,17.755555555555556,0.05402469135802461
15774.6,36000.0,28370.999999999993,7629.0000000000055,17.74962962962961,0.05378106995884677
15774.7,36000.0,28369.49999999999,7630.500000000011,17.743703703703662,0.05353744855966893
15774.8,36000.0,28368.00000000001,7631.999999999989,17.737777777777822,0.05329382716049552
15774.9,36000.0,28366.500000000007,7633.4999999999945,17.731851851851875,0.05305020576131768
15775.0,36000.0,28365.0,7635.0,17.725925925925928,0.052806584362139836
15775.1,36000.0,28363.499999999993,7636.5000000000055,17.719999999999978,0.052562962962962
15775.2,36000.0,28361.99999999999,7638.000000000011,17.71407407407403,0.05231934156378416
15775.3,36000.0,28360.50000000001,7639.499999999989,17.70814814814819,0.05207572016461075
15775.4,36000.0,28359.000000000007,7640.9999999999945,17.702222222222243,0.051832098765432905
15775.5,36000.0,28357.5,7642.5,17.696296296296296,0.05158847736625506
15775.6,36000.0,28355.999999999993,7644.0000000000055,17.69037037037035,0.051344855967077226
15775.7,36000.0,28354.49999999999,7645.500000000011,17.684444444444402,0.051101234567899376
15775.8,36000.0,28353.00000000001,7646.999999999989,17.678518518518562,0.050857613168725974
15775.9,36000.0,28351.500000000007,7648.4999999999945,17.672592592592615,0.05061399176954813
15776.0,36000.0,28350.0,7650.0,17.666666666666668,0.05037037037037029
15776.1,36000.0,28348.499999999993,7651.5000000000055,17.66074074074072,0.050126748971192445
15776.2,36000.0,28346.99999999999,7653.000000000011,17.654814814814774,0.049883127572014616
15776.3,36000.0,28345.50000000001,7654.499999999989,17.648888888888933,0.0496395061728412
15776.4,36000.0,28344.000000000007,7655.9999999999945,17.642962962962986,0.04939588477366336
15776.5,36000.0,28342.5,7657.5,17.63703703703704,0.049152263374485514
15776.6,36000.0,28340.999999999993,7659.0000000000055,17.63111111111109,0.04890864197530767
15776.7,36000.0,28339.49999999999,7660.500000000011,17.625185185185142,0.04866502057612984
15776.8,36000.0,28338.00000000001,7661.999999999989,17.6192592592593,0.048421399176956426
15776.9,36000.0,28336.500000000007,7663.4999999999945,17.613333333333355,0.04817777777777858
15777.0,36000.0,28335.0,7665.0,17.607407407407408,0.04793415637860074
15777.1,36000.0,28333.499999999993,7666.5000000000055,17.60148148148146,0.04769053497942291
15777.2,36000.0,28331.99999999999,7668.000000000011,17.595555555555514,0.04744691358024507
15777.3,36000.0,28330.50000000001,7669.499999999989,17.589629629629673,0.04720329218107165
15777.4,36000.0,28329.000000000007,7670.9999999999945,17.583703703703726,0.04695967078189381
15777.5,36000.0,28327.5,7672.5,17.57777777777778,0.046716049382715966
15777.6,36000.0,28325.999999999993,7674.0000000000055,17.571851851851832,0.04647242798353814
15777.7,36000.0,28324.49999999999,7675.500000000011,17.56592592592588,0.046228806584360294
15777.8,36000.0,28323.00000000001,7676.999999999989,17.560000000000045,0.04598518518518688
15777.9,36000.0,28321.500000000007,7678.4999999999945,17.554074074074098,0.045741563786009035
15778.0,36000.0,28320.0,7680.0,17.548148148148147,0.045497942386831206
15778.1,36000.0,28318.499999999993,7681.5000000000055,17.5422222222222,0.04525432098765336
15778.2,36000.0,28316.99999999999,7683.000000000011,17.536296296296253,0.04501069958847552
15778.3,36000.0,28315.50000000001,7684.499999999989,17.530370370370413,0.044767078189302104
15778.4,36000.0,28314.000000000007,7685.9999999999945,17.524444444444466,0.04452345679012426
15778.5,36000.0,28312.5,7687.5,17.51851851851852,0.04427983539094643
15778.6,36000.0,28310.999999999993,7689.0000000000055,17.512592592592572,0.04403621399176859
15778.7,36000.0,28309.49999999999,7690.500000000011,17.506666666666625,0.043792592592590746
15778.8,36000.0,28308.00000000001,7691.999999999989,17.500740740740785,0.04354897119341733
15778.9,36000.0,28306.500000000007,7693.4999999999945,17.494814814814838,0.04330534979423949
15779.0,36000.0,28305.0,7695.0,17.48888888888889,0.04306172839506166
15779.1,36000.0,28303.499999999993,7696.5000000000055,17.482962962962944,0.042818106995883815
15779.2,36000.0,28301.99999999999,7698.000000000011,17.477037037036993,0.04257448559670597
15779.3,36000.0,28300.50000000001,7699.499999999989,17.471111111111156,0.042330864197532556
15779.4,36000.0,28299.000000000007,7700.9999999999945,17.465185185185206,0.042087242798354726
15779.5,36000.0,28297.5,7702.5,17.45925925925926,0.041843621399176884
15779.6,36000.0,28295.999999999993,7704.0000000000055,17.453333333333312,0.04159999999999904
15779.7,36000.0,28294.49999999999,7705.500000000011,17.447407407407365,0.0413563786008212
15779.8,36000.0,28293.00000000001,7706.999999999989,17.441481481481524,0.04111275720164778
15779.9,36000.0,28291.500000000007,7708.4999999999945,17.435555555555577,0.04086913580246995
15780.0,36000.0,28290.0,7710.0,17.42962962962963,0.04062551440329211
15780.1,36000.0,28288.499999999993,7711.5000000000055,17.423703703703683,0.04038189300411426
15780.2,36000.0,28286.99999999999,7713.000000000011,17.417777777777737,0.040138271604936424
15780.3,36000.0,28285.50000000001,7714.499999999989,17.411851851851896,0.039894650205763015
15780.4,36000.0,28284.000000000007,7715.9999999999945,17.40592592592595,0.03965102880658517
15780.5,36000.0,28282.5,7717.5,17.400000000000002,0.03940740740740733
15780.6,36000.0,28280.999999999993,7719.0000000000055,17.39407407407405,0.03916378600822949
15780.7,36000.0,28279.49999999999,7720.500000000011,17.388148148148105,0.03892016460905165
15780.8,36000.0,28278.00000000001,7721.999999999989,17.382222222222268,0.03867654320987824
15780.9,36000.0,28276.500000000007,7723.4999999999945,17.376296296296317,0.0384329218107004
15781.0,36000.0,28275.0,7725.0,17.37037037037037,0.03818930041152256
15781.1,36000.0,28273.499999999993,7726.5000000000055,17.364444444444423,0.03794567901234472
15781.2,36000.0,28271.99999999999,7728.000000000011,17.358518518518476,0.037702057613166876
15781.3,36000.0,28270.50000000001,7729.499999999989,17.352592592592636,0.037458436213993467
15781.4,36000.0,28269.000000000007,7730.9999999999945,17.34666666666669,0.03721481481481563
15781.5,36000.0,28267.5,7732.5,17.340740740740742,0.03697119341563779
15781.6,36000.0,28265.999999999993,7734.0000000000055,17.334814814814795,0.036727572016459945
15781.7,36000.0,28264.49999999999,7735.500000000011,17.328888888888848,0.03648395061728211
15781.8,36000.0,28263.00000000001,7736.999999999989,17.322962962963008,0.0362403292181087
15781.9,36000.0,28261.500000000007,7738.4999999999945,17.31703703703706,0.035996707818930856
15782.0,36000.0,28260.0,7740.0,17.311111111111114,0.035753086419753013
15782.1,36000.0,28258.499999999993,7741.5000000000055,17.305185185185163,0.03550946502057518
15782.2,36000.0,28256.99999999999,7743.000000000011,17.299259259259216,0.035265843621397334
15782.3,36000.0,28255.50000000001,7744.499999999989,17.293333333333376,0.035022222222223925
15782.4,36000.0,28254.000000000007,7745.9999999999945,17.28740740740743,0.03477860082304608
15782.5,36000.0,28252.5,7747.5,17.28148148148148,0.034534979423868246
15782.6,36000.0,28250.999999999993,7749.0000000000055,17.275555555555535,0.0342913580246904
15782.7,36000.0,28249.49999999999,7750.500000000011,17.269629629629588,0.03404773662551256
15782.8,36000.0,28248.00000000001,7751.999999999989,17.263703703703747,0.03380411522633915
15782.9,36000.0,28246.500000000007,7753.4999999999945,17.2577777777778,0.033560493827161315
15783.0,36000.0,28245.0,7755.0,17.251851851851853,0.03331687242798347
15783.1,36000.0,28243.499999999993,7756.5000000000055,17.245925925925906,0.03307325102880563
15783.2,36000.0,28241.99999999999,7758.000000000011,17.23999999999996,0.03282962962962779
15783.3,36000.0,28240.50000000001,7759.499999999989,17.23407407407412,0.032586008230454384
15783.4,36000.0,28239.000000000007,7760.9999999999945,17.228148148148172,0.03234238683127654
15783.5,36000.0,28237.5,7762.5,17.22222222222222,0.032098765432098705
15783.6,36000.0,28235.999999999993,7764.0000000000055,17.216296296296274,0.03185514403292086
15783.7,36000.0,28234.49999999999,7765.500000000011,17.210370370370327,0.03161152263374302
15783.8,36000.0,28233.00000000001,7766.999999999989,17.204444444444487,0.03136790123456961
15783.9,36000.0,28231.500000000007,7768.4999999999945,17.19851851851854,0.03112427983539177
15784.0,36000.0,28230.0,7770.0,17.192592592592593,0.03088065843621393
15784.1,36000.0,28228.499999999993,7771.5000000000055,17.186666666666646,0.03063703703703609
15784.2,36000.0,28226.99999999999,7773.000000000011,17.1807407407407,0.03039341563785825
15784.3,36000.0,28225.50000000001,7774.499999999989,17.17481481481486,0.03014979423868484
15784.4,36000.0,28224.000000000007,7775.9999999999945,17.16888888888891,0.029906172839507
15784.5,36000.0,28222.5,7777.5,17.162962962962965,0.029662551440329157
15784.6,36000.0,28220.999999999993,7779.0000000000055,17.157037037037018,0.029418930041151318
15784.7,36000.0,28219.49999999999,7780.500000000011,17.151111111111067,0.02917530864197348
15784.8,36000.0,28218.00000000001,7781.999999999989,17.14518518518523,0.02893168724280007
15784.9,36000.0,28216.500000000007,7783.4999999999945,17.13925925925928,0.028688065843622226
15785.0,36000.0,28215.0,7785.0,17.133333333333333,0.028444444444444387
15785.1,36000.0,28213.499999999993,7786.5000000000055,17.127407407407386,0.028200823045266547
15785.2,36000.0,28211.99999999999,7788.000000000011,17.12148148148144,0.027957201646088704
15785.3,36000.0,28210.50000000001,7789.499999999989,17.1155555555556,0.027713580246915295
15785.4,36000.0,28209.000000000007,7790.9999999999945,17.10962962962965,0.027469958847737456
15785.5,36000.0,28207.5,7792.5,17.103703703703705,0.027226337448559616
15785.6,36000.0,28205.999999999993,7794.0000000000055,17.097777777777758,0.026982716049381773
15785.7,36000.0,28204.49999999999,7795.500000000011,17.09185185185181,0.026739094650203934
15785.8,36000.0,28203.00000000001,7796.999999999989,17.08592592592597,0.026495473251030525
15785.9,36000.0,28201.500000000007,7798.4999999999945,17.080000000000023,0.026251851851852685
15786.0,36000.0,28200.0,7800.0,17.074074074074076,0.026008230452674842
15786.1,36000.0,28198.499999999993,7801.5000000000055,17.068148148148126,0.025764609053497003
15786.2,36000.0,28196.99999999999,7803.000000000011,17.06222222222218,0.025520987654319163
15786.3,36000.0,28195.50000000001,7804.499999999989,17.056296296296342,0.025277366255145754
15786.4,36000.0,28194.000000000007,7805.9999999999945,17.05037037037039,0.02503374485596791
15786.5,36000.0,28192.5,7807.5,17.044444444444444,0.024790123456790072
15786.6,36000.0,28190.999999999993,7809.0000000000055,17.038518518518497,0.024546502057612232
15786.7,36000.0,28189.49999999999,7810.500000000011,17.03259259259255,0.02430288065843439
15786.8,36000.0,28188.00000000001,7811.999999999989,17.02666666666671,0.02405925925926098
15786.9,36000.0,28186.500000000007,7813.4999999999945,17.020740740740763,0.02381563786008314
15787.0,36000.0,28185.0,7815.0,17.014814814814816,0.0235720164609053
15787.1,36000.0,28183.499999999993,7816.5000000000055,17.00888888888887,0.023328395061727458
15787.2,36000.0,28181.99999999999,7818.000000000011,17.002962962962922,0.02308477366254962
15787.3,36000.0,28180.50000000001,7819.499999999989,16.99703703703708,0.02284115226337621
15787.4,36000.0,28179.000000000007,7820.9999999999945,16.991111111111135,0.02259753086419837
15787.5,36000.0,28177.5,7822.5,16.985185185185188,0.022353909465020527
15787.6,36000.0,28175.999999999993,7824.0000000000055,16.979259259259237,0.022110288065842688
15787.7,36000.0,28174.49999999999,7825.500000000011,16.97333333333329,0.021866666666664848
15787.8,36000.0,28173.00000000001,7826.999999999989,16.96740740740745,0.02162304526749144
15787.9,36000.0,28171.500000000007,7828.4999999999945,16.961481481481503,0.021379423868313596
15788.0,36000.0,28170.0,7830.0,16.955555555555556,0.021135802469135757
15788.1,36000.0,28168.499999999993,7831.5000000000055,16.94962962962961,0.020892181069957917
15788.2,36000.0,28166.99999999999,7833.000000000011,16.94370370370366,0.020648559670780074
15788.3,36000.0,28165.50000000001,7834.499999999989,16.93777777777782,0.020404938271606665
15788.4,36000.0,28164.000000000007,7835.9999999999945,16.931851851851874,0.020161316872428826
15788.5,36000.0,28162.5,7837.5,16.925925925925927,0.019917695473250986
15788.6,36000.0,28160.999999999993,7839.0000000000055,16.91999999999998,0.019674074074073143
15788.7,36000.0,28159.49999999999,7840.500000000011,16.91407407407403,0.019430452674895304
15788.8,36000.0,28158.00000000001,7841.999999999989,16.908148148148193,0.019186831275721895
15788.9,36000.0,28156.500000000007,7843.4999999999945,16.902222222222246,0.018943209876544055
15789.0,36000.0,28155.0,7845.0,16.896296296296295,0.018699588477366212
15789.1,36000.0,28153.499999999993,7846.5000000000055,16.89037037037035,0.018455967078188373
15789.2,36000.0,28151.99999999999,7848.000000000011,16.8844444444444,0.018212345679010533
15789.3,36000.0,28150.50000000001,7849.499999999989,16.87851851851856,0.017968724279837124
15789.4,36000.0,28149.000000000007,7850.9999999999945,16.872592592592614,0.01772510288065928
15789.5,36000.0,28147.5,7852.5,16.866666666666667,0.01748148148148144
15789.6,36000.0,28145.999999999993,7854.0000000000055,16.86074074074072,0.017237860082303602
15789.7,36000.0,28144.49999999999,7855.500000000011,16.854814814814773,0.01699423868312576
15789.8,36000.0,28143.00000000001,7856.999999999989,16.848888888888933,0.01675061728395235
